X,Y,Z,SignedDistance
329635.129563871,7744439.58859129,180.116925134904,-20.595
329635.424601042,7744439.67879321,179.723457623924,-20.505
329635.719638213,7744439.76899512,179.329990112943,-20.427
329636.014675384,7744439.85919704,178.936522601962,-20.361
329636.309712555,7744439.94939895,178.543055090982,-20.307
329636.604749726,7744440.03960087,178.149587580001,-20.266
329636.899786897,7744440.12980278,177.75612006902,-20.236
329637.194824068,7744440.2200047,177.36265255804,-20.219
329637.489861239,7744440.31020662,176.969185047059,-20.215
329637.78489841,7744440.40040853,176.575717536078,-20.222
329638.079935581,7744440.49061045,176.182250025098,-20.242
329638.374972752,7744440.58081236,175.788782514117,-20.275
329638.670009923,7744440.67101428,175.395315003136,-20.319
329638.965047094,7744440.76121619,175.001847492156,-20.376
329639.260084265,7744440.85141811,174.608379981175,-20.445
329639.555121436,7744440.94162002,174.214912470194,-20.526
329639.850158607,7744441.03182194,173.821444959214,-20.618
329640.145195778,7744441.12202385,173.427977448233,-20.723
329640.440232949,7744441.21222577,173.034509937252,-20.838
329640.73527012,7744441.30242768,172.641042426272,-20.965
329641.030307291,7744441.3926296,172.247574915291,-21.103
329641.325344462,7744441.48283152,171.85410740431,-21.252
329641.620381633,7744441.57303343,171.46063989333,-21.412
329641.915418804,7744441.66323535,171.067172382349,-21.582
329642.210455975,7744441.75343726,170.673704871368,-21.762
329642.505493146,7744441.84363918,170.280237360388,-21.952
329642.800530317,7744441.93384109,169.886769849407,-22.139
329643.095567488,7744442.02404301,169.493302338426,-21.639
329643.390604659,7744442.11424492,169.099834827446,-21.139
329643.68564183,7744442.20444684,168.706367316465,-20.639
329643.980679001,7744442.29464875,168.312899805484,-20.139
329644.275716172,7744442.38485067,167.919432294504,-19.639
329644.570753343,7744442.47505258,167.525964783523,-19.139
329644.865790514,7744442.5652545,167.132497272542,-18.639
329645.160827685,7744442.65545642,166.739029761562,-18.139
329645.455864856,7744442.74565833,166.345562250581,-17.639
329645.750902027,7744442.83586025,165.9520947396,-17.139
329646.045939198,7744442.92606216,165.55862722862,-16.639
329646.340976369,7744443.01626408,165.165159717639,-16.139
329646.63601354,7744443.10646599,164.771692206658,-15.639
329646.931050711,7744443.19666791,164.378224695678,-15.139
329647.226087882,7744443.28686982,163.984757184697,-14.639
329647.521125053,7744443.37707174,163.591289673716,-14.139
329647.816162224,7744443.46727365,163.197822162735,-13.639
329648.111199395,7744443.55747557,162.804354651755,-13.139
329648.406236566,7744443.64767748,162.410887140774,-12.639
329648.701273737,7744443.7378794,162.017419629793,-12.139
329648.996310908,7744443.82808131,161.623952118813,-11.639
329649.291348079,7744443.91828323,161.230484607832,-11.139
329649.58638525,7744444.00848514,160.837017096851,-10.639
329649.881422421,7744444.09868706,160.443549585871,-10.139
329650.176459592,7744444.18888898,160.05008207489,-9.639
329650.471496763,7744444.27909089,159.656614563909,-9.139
329650.766533934,7744444.36929281,159.263147052929,-8.639
329651.061571105,7744444.45949472,158.869679541948,-8.139
329651.356608276,7744444.54969664,158.476212030967,-7.639
329651.651645447,7744444.63989855,158.082744519987,-7.139
329651.946682618,7744444.73010047,157.689277009006,-6.639
329652.241719789,7744444.82030238,157.295809498025,-6.139
329652.53675696,7744444.9105043,156.902341987045,-5.639
329652.831794131,7744445.00070621,156.508874476064,-5.139
329653.126831302,7744445.09090813,156.115406965083,-4.639
329653.421868473,7744445.18111004,155.721939454103,-4.139
329653.716905644,7744445.27131196,155.328471943122,-3.639
329654.011942815,7744445.36151388,154.935004432141,-3.139
329654.306979986,7744445.45171579,154.541536921161,-2.639
329654.602017157,7744445.54191771,154.14806941018,-2.139
329654.897054328,7744445.63211962,153.754601899199,-1.639
329655.192091499,7744445.72232154,153.361134388219,-1.139
329655.48712867,7744445.81252345,152.967666877238,-0.639
329655.67563682,7744445.87015618,152.716268612742,-0.319
329655.864144971,7744445.9277889,152.464870348246,0
329656.177200011,7744446.02349943,152.047373844075,0.531
329656.490255051,7744446.11920996,151.629877339904,1.061
329657.670403735,7744446.48001763,150.056007295981,3.061
329658.850552419,7744446.84082529,148.482137252059,5.061
329660.030701103,7744447.20163295,146.908267208136,7.061
329661.210849787,7744447.56244061,145.334397164213,9.061
329662.390998471,7744447.92324827,143.76052712029,11.061
329663.571147155,7744448.28405593,142.186657076368,13.061
329664.751295839,7744448.64486359,140.612787032445,15.061
329665.908736436,7744449.17069683,139.071937420087,17.052
329667.058607671,7744449.75153858,137.54209461825,19.043
329668.208478905,7744450.33238034,136.012251816413,21.035
329669.35835014,7744450.91322209,134.482409014576,23.029
329670.508221374,7744451.49406385,132.952566212739,25.023
329671.658092609,7744452.07490561,131.422723410903,27.019
329672.807963843,7744452.65574736,129.892880609066,29.015
329673.957835078,7744453.23658912,128.363037807229,31.011
329675.107706312,7744453.81743088,126.833195005392,33.008
329676.257577547,7744454.39827263,125.303352203555,35.006
329677.407448781,7744454.97911439,123.773509401718,37.003
329678.557320016,7744455.55995614,122.243666599881,39.001
329679.70719125,7744456.1407979,120.713823798044,40.999
329680.195886525,7744456.38765565,120.063640607264,41.848
329680.6845818,7744456.63451339,119.413457416483,42.698
329439.21,7744812.14,409.6,109.563
329440.244716124,7744812.36939104,407.903903807687,108.676
329441.279432247,7744812.59878208,406.207807615374,107.819
329442.314148371,7744812.82817313,404.511711423061,106.993
329443.348864494,7744813.05756417,402.815615230749,106.198
329444.383580618,7744813.28695521,401.119519038436,105.435
329445.418296741,7744813.51634625,399.423422846123,104.705
329446.453012865,7744813.74573729,397.72732665381,104.008
329447.487728988,7744813.97512833,396.031230461497,103.345
329448.522445112,7744814.20451938,394.335134269184,102.308
329449.557161235,7744814.43391042,392.639038076871,100.488
329450.591877359,7744814.66330146,390.942941884559,98.675
329451.626593482,7744814.8926925,389.246845692246,96.869
329452.661309606,7744815.12208354,387.550749499933,95.07
329453.696025729,7744815.35147459,385.85465330762,93.281
329454.730741853,7744815.58086563,384.158557115307,91.499
329455.765457977,7744815.81025667,382.462460922994,89.727
329456.8001741,7744816.03964771,380.766364730682,87.965
329457.834890224,7744816.26903875,379.070268538369,86.213
329458.869606347,7744816.4984298,377.374172346056,84.472
329459.904322471,7744816.72782084,375.678076153743,82.743
329460.939038594,7744816.95721188,373.98197996143,81.026
329461.973754718,7744817.18660292,372.285883769117,79.323
329463.008470841,7744817.41599396,370.589787576804,77.633
329464.043186965,7744817.64538501,368.893691384492,75.959
329465.077903088,7744817.87477605,367.197595192179,74.301
329466.112619212,7744818.10416709,365.501498999866,72.66
329467.147335335,7744818.33355813,363.805402807553,71.038
329468.1765561,7744818.58540685,362.10930661524,69.441
329469.200281507,7744818.85971325,360.413210422927,67.873
329470.224006913,7744819.13401964,358.717114230614,66.327
329471.247732319,7744819.40832604,357.021018038302,64.806
329472.271457726,7744819.68263243,355.324921845989,63.312
329473.295183132,7744819.95693883,353.628825653676,61.847
329474.318908538,7744820.23124523,351.932729461363,60.412
329475.342633945,7744820.50555162,350.23663326905,59.01
329476.366359351,7744820.77985802,348.540537076737,57.643
329477.390084757,7744821.05416441,346.844440884425,56.315
329478.413810164,7744821.32847081,345.148344692112,55.027
329479.43753557,7744821.60277721,343.452248499799,53.782
329480.461260976,7744821.8770836,341.756152307486,52.584
329481.484986383,7744822.15139,340.060056115173,51.436
329482.508711789,7744822.42569639,338.36395992286,50.341
329483.532437195,7744822.70000279,336.667863730547,49.304
329484.556162602,7744822.97430919,334.971767538235,48.326
329485.579888008,7744823.24861558,333.275671345922,47.413
329486.603613415,7744823.52292198,331.579575153609,46.568
329487.627338821,7744823.79722837,329.883478961296,45.795
329488.651064227,7744824.07153477,328.187382768983,45.097
329489.674789634,7744824.34584116,326.49128657667,44.479
329490.69851504,7744824.62014756,324.795190384357,43.942
329491.722240446,7744824.89445396,323.099094192045,43.492
329492.745965853,7744825.16876035,321.402997999732,43.129
329493.769691259,7744825.44306675,319.706901807419,42.856
329494.793416665,7744825.71737314,318.010805615106,42.676
329495.817142072,7744825.99167954,316.314709422793,42.589
329496.840867478,7744826.26598594,314.61861323048,42.352
329497.864592884,7744826.54029233,312.922517038167,40.926
329498.888318291,7744826.81459873,311.226420845855,39.55
329499.912043697,7744827.08890512,309.530324653542,38.228
329500.935769103,7744827.36321152,307.834228461229,36.968
329501.95949451,7744827.63751792,306.138132268916,35.776
329502.983219916,7744827.91182431,304.442036076603,34.657
329504.006945322,7744828.18613071,302.74593988429,33.621
329505.030670729,7744828.4604371,301.049843691977,32.674
329506.108641818,7744828.85278649,299.411539603399,31.397
329507.186612907,7744829.24513588,297.773235514822,29.397
329508.264583997,7744829.63748527,296.134931426244,27.397
329509.342555086,7744830.02983466,294.496627337666,25.397
329510.420526176,7744830.42218405,292.858323249088,23.397
329511.498497265,7744830.81453344,291.22001916051,21.397
329512.576468354,7744831.20688283,289.581715071932,19.397
329513.654439444,7744831.59923222,287.943410983354,17.397
329514.732410533,7744831.99158161,286.305106894776,15.397
329515.810381623,7744832.383931,284.666802806198,13.397
329516.888352712,7744832.77628039,283.02849871762,11.397
329517.966323801,7744833.16862978,281.390194629042,9.397
329519.044294891,7744833.56097917,279.751890540464,7.397
329520.12226598,7744833.95332856,278.113586451886,5.397
329521.20023707,7744834.34567795,276.475282363308,3.397
329522.278208159,7744834.73802734,274.83697827473,1.397
329522.654653364,7744834.87504219,274.264855585601,0.698
329523.031098569,7744835.01205704,273.692732896472,0
329523.300591341,7744835.11014439,273.283156874327,-0.5
329523.570084114,7744835.20823174,272.873580852183,-1
329523.839576886,7744835.30631908,272.464004830038,-1.5
329524.109069658,7744835.40440643,272.054428807894,-2
329524.378562431,7744835.50249378,271.644852785749,-2.5
329524.648055203,7744835.60058113,271.235276763605,-3
329524.917547975,7744835.69866847,270.82570074146,-3.5
329525.187040748,7744835.79675582,270.416124719316,-4
329525.45653352,7744835.89484317,270.006548697171,-4.5
329525.726026292,7744835.99293052,269.596972675027,-5
329525.995519065,7744836.09101786,269.187396652882,-5.5
329526.265011837,7744836.18910521,268.777820630738,-6
329526.534504609,7744836.28719256,268.368244608593,-6.5
329526.803997382,7744836.38527991,267.958668586449,-7
329527.073490154,7744836.48336725,267.549092564304,-7.5
329527.342982926,7744836.5814546,267.13951654216,-8
329527.612475699,7744836.67954195,266.729940520015,-8.5
329527.881968471,7744836.7776293,266.320364497871,-9
329528.151461244,7744836.87571664,265.910788475726,-9.5
329528.420954016,7744836.97380399,265.501212453582,-10
329528.690446788,7744837.07189134,265.091636431437,-10.5
329528.959939561,7744837.16997869,264.682060409293,-11
329529.229432333,7744837.26806603,264.272484387148,-11.5
329529.498925105,7744837.36615338,263.862908365004,-12
329529.768417878,7744837.46424073,263.453332342859,-12.5
329530.03791065,7744837.56232808,263.043756320715,-13
329530.307403422,7744837.66041542,262.63418029857,-13.5
329530.576896195,7744837.75850277,262.224604276426,-14
329530.846388967,7744837.85659012,261.815028254281,-14.5
329531.115881739,7744837.95467747,261.405452232137,-15
329531.385374512,7744838.05276481,260.995876209992,-15.5
329531.654867284,7744838.15085216,260.586300187848,-16
329531.924360056,7744838.24893951,260.176724165703,-16.5
329532.193852829,7744838.34702686,259.767148143559,-17
329532.463345601,7744838.4451142,259.357572121414,-17.5
329532.732838373,7744838.54320155,258.94799609927,-18
329533.002331146,7744838.6412889,258.538420077125,-18.5
329533.271823918,7744838.73937625,258.128844054981,-19
329533.541316691,7744838.83746359,257.719268032836,-19.5
329533.810809463,7744838.93555094,257.309692010692,-20
329534.080302235,7744839.03363829,256.900115988547,-20.5
329534.349795008,7744839.13172564,256.490539966403,-21
329534.61928778,7744839.22981298,256.080963944258,-21.5
329534.888780552,7744839.32790033,255.671387922114,-22
329535.158273325,7744839.42598768,255.261811899969,-22.5
329535.450386151,7744839.54178229,254.873312462134,-22.998
329535.748377297,7744839.66217853,254.490290240574,-23.497
329536.046368444,7744839.78257477,254.107268019015,-23.995
329536.344359591,7744839.90297101,253.724245797455,-24.493
329536.642350738,7744840.02336725,253.341223575896,-24.991
329536.940341885,7744840.14376348,252.958201354336,-25.49
329537.238333031,7744840.26415972,252.575179132777,-25.988
329537.536324178,7744840.38455596,252.192156911217,-26.487
329537.834315325,7744840.5049522,251.809134689658,-26.985
329538.132306472,7744840.62534844,251.426112468098,-27.484
329538.430297619,7744840.74574468,251.043090246539,-27.982
329538.728288765,7744840.86614091,250.66006802498,-28.481
329539.026279912,7744840.98653715,250.27704580342,-28.98
329539.324271059,7744841.10693339,249.894023581861,-29.479
329539.622262206,7744841.22732963,249.511001360301,-29.978
329539.920253353,7744841.34772587,249.127979138742,-30.476
329540.218244499,7744841.46812211,248.744956917182,-30.403
329540.516235646,7744841.58851834,248.361934695623,-29.903
329540.814226793,7744841.70891458,247.978912474063,-29.403
329541.11221794,7744841.82931082,247.595890252504,-28.903
329541.410209087,7744841.94970706,247.212868030944,-28.403
329541.708200233,7744842.0701033,246.829845809385,-27.903
329542.00619138,7744842.19049954,246.446823587825,-27.403
329542.304182527,7744842.31089577,246.063801366266,-26.903
329542.602173674,7744842.43129201,245.680779144706,-26.403
329542.900164821,7744842.55168825,245.297756923147,-25.903
329543.198155968,7744842.67208449,244.914734701587,-25.403
329543.496147114,7744842.79248073,244.531712480028,-24.903
329543.794138261,7744842.91287697,244.148690258468,-24.403
329544.092129408,7744843.03327321,243.765668036909,-23.903
329544.390120555,7744843.15366944,243.382645815349,-23.403
329544.688111702,7744843.27406568,242.99962359379,-22.903
329544.986102848,7744843.39446192,242.61660137223,-22.403
329545.284093995,7744843.51485816,242.233579150671,-21.903
329545.582085142,7744843.6352544,241.850556929111,-21.403
329545.880076289,7744843.75565063,241.467534707552,-20.903
329546.178067436,7744843.87604687,241.084512485992,-20.403
329546.476058582,7744843.99644311,240.701490264433,-19.903
329546.774049729,7744844.11683935,240.318468042873,-19.403
329547.072040876,7744844.23723559,239.935445821314,-18.903
329547.370032023,7744844.35763183,239.552423599754,-18.403
329547.66802317,7744844.47802807,239.169401378195,-17.903
329547.966014316,7744844.5984243,238.786379156635,-17.403
329548.264005463,7744844.71882054,238.403356935076,-16.903
329548.56199661,7744844.83921678,238.020334713516,-16.403
329548.859987757,7744844.95961302,237.637312491957,-15.903
329549.157978904,7744845.08000926,237.254290270397,-15.403
329549.455970051,7744845.2004055,236.871268048838,-14.903
329549.753961197,7744845.32080173,236.488245827278,-14.403
329550.051952344,7744845.44119797,236.105223605719,-13.903
329550.349943491,7744845.56159421,235.722201384159,-13.403
329550.647934638,7744845.68199045,235.3391791626,-12.903
329550.945925785,7744845.80238669,234.95615694104,-12.403
329551.243916931,7744845.92278293,234.573134719481,-11.903
329551.541908078,7744846.04317916,234.190112497921,-11.403
329551.839899225,7744846.1635754,233.807090276362,-10.903
329552.137890372,7744846.28397164,233.424068054803,-10.403
329552.435881519,7744846.40436788,233.041045833243,-9.903
329552.733872665,7744846.52476412,232.658023611684,-9.403
329553.031863812,7744846.64516036,232.275001390124,-8.903
329553.329854959,7744846.76555659,231.891979168565,-8.403
329553.627846106,7744846.88595283,231.508956947005,-7.903
329553.925837253,7744847.00634907,231.125934725446,-7.403
329554.223828399,7744847.12674531,230.742912503886,-6.903
329554.521819546,7744847.24714155,230.359890282327,-6.403
329554.819810693,7744847.36753779,229.976868060767,-5.903
329555.11780184,7744847.48793403,229.593845839208,-5.403
329555.415792987,7744847.60833026,229.210823617648,-4.903
329555.713784133,7744847.7287265,228.827801396089,-4.403
329556.01177528,7744847.84912274,228.444779174529,-3.903
329556.309766427,7744847.96951898,228.06175695297,-3.403
329556.607757574,7744848.08991522,227.67873473141,-2.903
329556.905748721,7744848.21031145,227.295712509851,-2.403
329557.203739868,7744848.33070769,226.912690288291,-1.903
329557.501731014,7744848.45110393,226.529668066732,-1.403
329557.919852619,7744848.62003603,225.992236442755,-0.702
329558.337974224,7744848.78896812,225.454804818778,0
329404.8,7745004.48,404.43,73.424
329405.832865687,7745004.61781371,402.722898405449,72.26
329406.865731375,7745004.75562741,401.015796810899,71.134
329407.898597062,7745004.89344112,399.308695216348,70.047
329408.93146275,7745005.03125483,397.601593621797,69
329409.964328437,7745005.16906853,395.894492027247,67.997
329410.997194124,7745005.30688224,394.187390432696,67.037
329412.030059812,7745005.44469594,392.480288838145,66.125
329413.062925499,7745005.58250965,390.773187243595,65.261
329414.095791187,7745005.72032336,389.066085649044,64.448
329415.128656874,7745005.85813706,387.358984054493,63.687
329416.161522561,7745005.99595077,385.651882459943,62.98
329417.194388249,7745006.13376448,383.944780865392,62.329
329418.227253936,7745006.27157818,382.237679270842,61.737
329419.260119624,7745006.40939189,380.530577676291,61.204
329420.292985311,7745006.5472056,378.82347608174,60.732
329421.325850998,7745006.6850193,377.11637448719,60.323
329422.358716686,7745006.82283301,375.409272892639,59.966
329423.391582373,7745006.96064672,373.702171298088,59.668
329424.424448061,7745007.09846042,371.995069703538,59.436
329425.457313748,7745007.23627413,370.287968108987,59.255
329426.490179435,7745007.37408783,368.580866514436,57.652
329427.523045123,7745007.51190154,366.873764919886,56.075
329428.55591081,7745007.64971525,365.166663325335,54.525
329429.588776498,7745007.78752895,363.459561730784,53.006
329430.621642185,7745007.92534266,361.752460136234,51.52
329431.654507872,7745008.06315637,360.045358541683,50.069
329432.68737356,7745008.20097007,358.338256947132,48.657
329433.720239247,7745008.33878378,356.631155352582,46.996
329434.753104935,7745008.47659749,354.924053758031,44.996
329435.785970622,7745008.61441119,353.21695216348,42.996
329436.818836309,7745008.7522249,351.50985056893,40.997
329437.851701997,7745008.8900386,349.802748974379,38.997
329438.884567684,7745009.02785231,348.095647379828,36.997
329439.917433372,7745009.16566602,346.388545785278,34.998
329440.950299059,7745009.30347972,344.681444190727,32.998
329441.983164746,7745009.44129343,342.974342596176,30.999
329443.016030434,7745009.57910714,341.267241001626,29
329444.048896121,7745009.71692084,339.560139407075,27
329445.091115267,7745009.8952657,337.862681126364,25
329446.136452232,7745010.08712093,336.1684372836,23
329447.181789197,7745010.27897617,334.474193440836,21
329448.227126161,7745010.4708314,332.779949598071,19
329449.272463126,7745010.66268663,331.085705755307,17
329450.317800091,7745010.85454187,329.391461912543,15
329451.363137056,7745011.0463971,327.697218069779,13
329452.408474021,7745011.23825234,326.002974227014,11
329453.453810986,7745011.43010757,324.30873038425,9
329454.499147951,7745011.62196281,322.614486541486,7
329455.544484916,7745011.81381804,320.920242698721,5
329456.589821881,7745012.00567328,319.225998855957,3
329457.373942756,7745012.14958639,317.955124478075,1.5
329458.158063631,7745012.2934995,316.684250100193,0
329458.419397872,7745012.34146331,316.260689139502,-0.5
329458.680732114,7745012.38942712,315.83712817881,-1
329458.942066355,7745012.43739093,315.413567218119,-1.5
329459.203400596,7745012.48535473,314.990006257428,-2
329459.464734837,7745012.53331854,314.566445296737,-2.5
329459.726069078,7745012.58128235,314.142884336046,-3
329459.98740332,7745012.62924616,313.719323375355,-3.5
329460.248737561,7745012.67720997,313.295762414664,-4
329460.510071802,7745012.72517378,312.872201453973,-4.5
329460.771406043,7745012.77313759,312.448640493282,-5
329461.032740285,7745012.8211014,312.025079532591,-5.5
329461.294074526,7745012.8690652,311.6015185719,-6
329461.555408767,7745012.91702901,311.177957611209,-6.5
329461.816743008,7745012.96499282,310.754396650518,-7
329462.078077249,7745013.01295663,310.330835689827,-7.5
329462.339411491,7745013.06092044,309.907274729136,-8
329462.600745732,7745013.10888425,309.483713768444,-8.5
329462.862079973,7745013.15684806,309.060152807753,-9
329463.123414214,7745013.20481186,308.636591847062,-9.5
329463.384748456,7745013.25277567,308.213030886371,-10
329463.646082697,7745013.30073948,307.78946992568,-10.5
329463.907416938,7745013.34870329,307.365908964989,-11
329464.168751179,7745013.3966671,306.942348004298,-11.5
329464.43008542,7745013.44463091,306.518787043607,-12
329464.691419662,7745013.49259472,306.095226082916,-12.5
329464.952753903,7745013.54055853,305.671665122225,-13
329465.214088144,7745013.58852233,305.248104161534,-13.5
329465.475422385,7745013.63648614,304.824543200843,-14
329465.736756627,7745013.68444995,304.400982240152,-14.5
329465.998090868,7745013.73241376,303.977421279461,-15
329466.259425109,7745013.78037757,303.553860318769,-15.5
329466.52075935,7745013.82834138,303.130299358078,-16
329466.782093591,7745013.87630519,302.706738397387,-16.5
329467.043427833,7745013.924269,302.283177436696,-17
329467.304762074,7745013.9722328,301.859616476005,-17.5
329467.566096315,7745014.02019661,301.436055515314,-18
329467.827430556,7745014.06816042,301.012494554623,-18.5
329468.088764798,7745014.11612423,300.588933593932,-19
329468.350099039,7745014.16408804,300.165372633241,-19.5
329468.61143328,7745014.21205185,299.74181167255,-20
329468.872767521,7745014.26001566,299.318250711859,-20.5
329469.134101762,7745014.30797946,298.894689751168,-21
329469.395436004,7745014.35594327,298.471128790477,-21.5
329469.656770245,7745014.40390708,298.047567829786,-22
329469.918104486,7745014.45187089,297.624006869095,-22.5
329470.179438727,7745014.4998347,297.200445908403,-23
329470.440780148,7745014.54781269,296.776891367971,-23.5
329470.71005463,7745014.61146649,296.360430747616,-24
329470.979329112,7745014.67512028,295.943970127261,-24.499
329471.248603594,7745014.73877407,295.527509506906,-24.999
329471.517878077,7745014.80242786,295.111048886551,-25.499
329471.787152559,7745014.86608165,294.694588266196,-25.998
329472.056427041,7745014.92973544,294.278127645841,-26.498
329472.325701523,7745014.99338923,293.861667025486,-26.998
329472.594976005,7745015.05704302,293.44520640513,-27.498
329472.864250487,7745015.12069681,293.028745784775,-27.997
329473.133524969,7745015.1843506,292.61228516442,-28.497
329473.402799451,7745015.24800439,292.195824544065,-28.997
329473.672073933,7745015.31165818,291.77936392371,-29.497
329473.941348415,7745015.37531197,291.362903303355,-29.996
329474.210622897,7745015.43896576,290.946442683,-30.496
329474.479897379,7745015.50261955,290.529982062645,-30.996
329474.749171861,7745015.56627334,290.11352144229,-31.496
329475.018446343,7745015.62992713,289.697060821935,-31.996
329475.287720825,7745015.69358092,289.28060020158,-32.495
329475.556995307,7745015.75723471,288.864139581225,-32.995
329475.826269789,7745015.8208885,288.44767896087,-33.495
329476.095544271,7745015.88454229,288.031218340515,-33.995
329476.364818753,7745015.94819608,287.61475772016,-34.495
329476.634093235,7745016.01184987,287.198297099805,-34.994
329476.903367717,7745016.07550366,286.78183647945,-35.494
329477.172642199,7745016.13915745,286.365375859095,-35.994
329477.441916682,7745016.20281124,285.94891523874,-36.494
329477.711191164,7745016.26646503,285.532454618385,-36.994
329477.980465646,7745016.33011882,285.115993998029,-37.494
329478.249740128,7745016.39377261,284.699533377674,-37.784
329478.51901461,7745016.4574264,284.283072757319,-37.981
329478.788289092,7745016.52108019,283.866612136964,-38.184
329479.057563574,7745016.58473398,283.450151516609,-38.392
329479.326838056,7745016.64838777,283.033690896254,-38.605
329479.596112538,7745016.71204156,282.617230275899,-38.823
329479.86538702,7745016.77569535,282.200769655544,-39.047
329480.134661502,7745016.83934914,281.784309035189,-39.276
329480.403935984,7745016.90300293,281.367848414834,-39.51
329480.673210466,7745016.96665672,280.951387794479,-39.749
329480.942484948,7745017.03031051,280.534927174124,-39.992
329481.21175943,7745017.0939643,280.118466553769,-40.241
329481.481033912,7745017.15761809,279.702005933414,-40.494
329481.750308394,7745017.22127188,279.285545313059,-40.751
329482.019582876,7745017.28492568,278.869084692704,-41.013
329482.288857358,7745017.34857947,278.452624072349,-41.28
329482.55813184,7745017.41223326,278.036163451994,-41.551
329482.827406323,7745017.47588705,277.619702831639,-41.825
329483.096680805,7745017.53954084,277.203242211284,-42.105
329483.365955287,7745017.60319463,276.786781590928,-42.388
329483.635229769,7745017.66684842,276.370320970573,-42.675
329483.904504251,7745017.73050221,275.953860350218,-42.966
329484.173778733,7745017.794156,275.537399729863,-43.261
329484.443053215,7745017.85780979,275.120939109508,-43.559
329484.712327697,7745017.92146358,274.704478489153,-43.862
329484.981602179,7745017.98511737,274.288017868798,-44.168
329485.250876661,7745018.04877116,273.871557248443,-44.477
329485.520151143,7745018.11242495,273.455096628088,-44.733
329485.789425625,7745018.17607874,273.038636007733,-44.878
329486.058700107,7745018.23973253,272.622175387378,-45.027
329486.327974589,7745018.30338632,272.205714767023,-45.182
329486.597249071,7745018.36704011,271.789254146668,-45.342
329486.866523553,7745018.4306939,271.372793526313,-45.506
329487.135798035,7745018.49434769,270.956332905958,-45.676
329487.405072517,7745018.55800148,270.539872285603,-45.85
329487.674346999,7745018.62165527,270.123411665248,-46.029
329487.943621481,7745018.68530906,269.706951044893,-46.213
329488.212895964,7745018.74896285,269.290490424538,-46.401
329488.482170446,7745018.81261664,268.874029804183,-46.594
329488.751444928,7745018.87627043,268.457569183827,-46.792
329489.02071941,7745018.93992422,268.041108563472,-46.994
329489.289993892,7745019.00357801,267.624647943117,-47.201
329489.559268374,7745019.0672318,267.208187322762,-47.412
329489.828542856,7745019.13088559,266.791726702407,-47.627
329490.097817338,7745019.19453938,266.375266082052,-47.846
329490.36709182,7745019.25819317,265.958805461697,-48.07
329490.636366302,7745019.32184696,265.542344841342,-48.298
329490.905640784,7745019.38550075,265.125884220987,-48.53
329491.174915266,7745019.44915454,264.709423600632,-48.766
329491.444189748,7745019.51280833,264.292962980277,-49.005
329491.71346423,7745019.57646212,263.876502359922,-49.249
329491.982738712,7745019.64011591,263.460041739567,-49.497
329492.252013194,7745019.7037697,263.043581119212,-49.748
329492.521287676,7745019.76742349,262.627120498857,-50.004
329492.790562158,7745019.83107728,262.210659878502,-50.262
329493.05983664,7745019.89473107,261.794199258147,-50.525
329493.329111122,7745019.95838486,261.377738637792,-50.791
329493.598385604,7745020.02203866,260.961278017437,-51.06
329493.867660087,7745020.08569244,260.544817397082,-51.333
329494.136934569,7745020.14934624,260.128356776726,-51.61
329494.406209051,7745020.21300003,259.711896156371,-51.188
329494.675483533,7745020.27665382,259.295435536016,-50.689
329494.944758015,7745020.34030761,258.878974915661,-50.19
329495.214032497,7745020.4039614,258.462514295306,-49.691
329495.483306979,7745020.46761519,258.046053674951,-49.192
329495.752581461,7745020.53126898,257.629593054596,-48.693
329496.021855943,7745020.59492277,257.213132434241,-48.194
329496.291130425,7745020.65857656,256.796671813886,-47.695
329496.560404907,7745020.72223035,256.380211193531,-47.196
329496.829679389,7745020.78588414,255.963750573176,-46.697
329497.098953871,7745020.84953793,255.547289952821,-46.198
329497.368244065,7745020.9131669,255.130836920509,-45.7
329497.654894587,7745020.94937929,254.722768125469,-45.2
329497.941545109,7745020.98559167,254.314699330429,-44.7
329498.228195632,7745021.02180405,253.906630535389,-44.2
329498.514846154,7745021.05801643,253.498561740348,-43.7
329498.801496676,7745021.09422882,253.090492945308,-43.2
329499.088147198,7745021.1304412,252.682424150268,-42.7
329499.37479772,7745021.16665358,252.274355355228,-42.2
329499.661448243,7745021.20286596,251.866286560188,-41.7
329499.948098765,7745021.23907835,251.458217765148,-41.2
329500.234749287,7745021.27529073,251.050148970108,-40.7
329500.521399809,7745021.31150311,250.642080175068,-40.2
329500.808050331,7745021.34771549,250.234011380028,-39.7
329501.094700854,7745021.38392788,249.825942584988,-39.2
329501.381351376,7745021.42014026,249.417873789948,-38.7
329501.668001898,7745021.45635264,249.009804994908,-38.2
329501.95465242,7745021.49256502,248.601736199868,-37.7
329502.241302942,7745021.5287774,248.193667404827,-37.2
329502.527953465,7745021.56498979,247.785598609787,-36.7
329502.814603987,7745021.60120217,247.377529814747,-36.2
329503.101254509,7745021.63741455,246.969461019707,-35.7
329503.387905031,7745021.67362693,246.561392224667,-35.2
329503.674555553,7745021.70983932,246.153323429627,-34.7
329503.961206076,7745021.7460517,245.745254634587,-34.2
329504.247856598,7745021.78226408,245.337185839547,-33.7
329504.53450712,7745021.81847646,244.929117044507,-33.2
329504.821157642,7745021.85468884,244.521048249467,-32.7
329505.107808165,7745021.89090123,244.112979454427,-32.2
329505.394458687,7745021.92711361,243.704910659387,-31.7
